region,fio,pol,born,info,deputat,party,place,okrug,n_okrug,year,status,comment,vydvinut
Могилевская область,Шамбалова Татьяна Петровна,ж,1986,специалист по анализу и прогнозированию частного информационно-просветительного учреждения «Ноктуам»,0,Объединенная гражданская партия,"д.Сеньково, Могилевский район",Кричевский избирательный округ №83,83,2016,,,политическая партия
Могилевская область,Шматова Людмила Андреевна,ж,1971,"главный государственный санитарный врач Чериковского района, главный врач УЗ «Чериковский районный центр гигиены и эпидемиологии",0,None,г.Чериков,Кричевский избирательный округ №83,83,2016,,,сбор подписей избирателей
Могилевская область,Бодилев Андрей Александрович,м,1989,специалист по анализу и прогнозированию частного информационно-просветительного учреждения «Ноктуам»,0,Объединенная гражданская партия,г.Могилев,Могилевский-Ленинский избирательный округ №84,84,2016,,,политическая партия
Могилевская область,Войтова Анастасия Викторовна,ж,1963,пенсионер,0,Партия БНФ,г.Могилев,Могилевский-Ленинский избирательный округ №84,84,2016,,,политическая партия
Могилевская область,Здорикова Людмила Евгеньевна,ж,1973,директор ГУО «Средняя школа №27 г.Могилева,0,None,г.Могилев,Могилевский-Ленинский избирательный округ №84,84,2016,,,"сбор подписей избирателей, трудовой коллектив"
Могилевская область,Козин Александр Петрович,м,1959,сборщик изделий из древесины ООО «Энигма Нео»,0,Белорусская партия левых «Справедливый мир»,г.Могилев,Могилевский-Ленинский избирательный округ №84,84,2016,,,политическая партия
Могилевская область,Марзалюк Игорь Александрович,м,1968,заведующий кафедрой археологии и специальных исторических дисциплин УО «МГУ им. А.А. Кулешова»,0,None,г.Могилев,Могилевский-Ленинский избирательный округ №84,84,2016,,,"сбор подписей избирателей, трудовой коллектив"
Могилевская область,Шевченко Сергей Евгеньевич,м,1962,пенсионер,0,None,г.Могилев,Могилевский-Ленинский избирательный округ №84,84,2016,,,сбор подписей избирателей
Могилевская область,Аксенов Олег Леонидович,м,1964,директор частного информационно-просветительного учреждения «Ноктуам»,0,Объединенная гражданская партия,г.Могилев,Могилевский-Центральный избирательный округ №85,85,2016,,,политическая партия
Могилевская область,Машин Юрий Викторович,м,1980,председатель профсоюзного комитета первичной организации профсоюза ГУВПО «Белорусско-Российский университет»,0,None,г.Могилев,Могилевский-Центральный избирательный округ №85,85,2016,,,"сбор подписей избирателей, трудовой коллектив"
Могилевская область,Соловьев Дмитрий Викторович,м,1973,временно не работает,0,Партия БНФ,г.Могилев,Могилевский-Центральный избирательный округ №85,85,2016,,,политическая партия
Могилевская область,Старовойтов Александр Геннадьевич,м,1973,главный врач УЗ «Могилевская центральная поликлиника»,0,None,г.Могилев,Могилевский-Центральный избирательный округ №85,85,2016,,,"трудовой коллектив, сбор подписей избирателей"
Могилевская область,Стукалов Юрий Михайлович,м,1989,директор социально-культурного учреждения «Центр инициатив»,0,None,г.Могилев,Могилевский-Центральный избирательный округ №85,85,2016,,,сбор подписей избирателей
Могилевская область,Шкадун Наталья Алексеевна,ж,1959,врач лабораторной диагностики учреждения здравоохранения «Могилевская областная станция переливания крови»,0,Белорусская социал-демократическая партия (Грамада),г.Могилев,Могилевский-Центральный избирательный округ №85,85,2016,,,политическая партия
Могилевская область,Адамченко Милана Александровна,ж,1986,главный государственный инспектор труда Могилевского областного управления Департамента государственной инспекции труда Министерства труда и социальной защиты Республики Беларусь,0,Республиканская партия труда и справедливости,"аг.Романовичи, Могилевский район",Могилевский-Октябрьский избирательный округ №86,86,2016,,,политическая партия
Могилевская область,Воробъев Иван Анатольевич,м,1984,директор Дорожно-строительного управления №14 ОАО «Дорожно-строительный трест №3»,0,None,г.Могилев,Могилевский-Октябрьский избирательный округ №86,86,2016,,,"сбор подписей избирателей, трудовой коллектив"
Могилевская область,Залозный Николай Ефимович,м,1946,пенсионер,0,Белорусская социал-демократическая партия (Грамада),г.Могилев,Могилевский-Октябрьский избирательный округ №86,86,2016,,,политическая партия
Могилевская область,Лисицына Галина Михайловна,ж,1945,пенсионер,0,Белорусская партия левых «Справедливый мир»,г.Могилев,Могилевский-Октябрьский избирательный округ №86,86,2016,2,,политическая партия
Могилевская область,Лосиков Геннадий Николаевич,м,1977,"зарегистрирован как безработный в управлении по труду, занятости и социальной защите Могилевского горисполкома",0,None,г.Могилев,Могилевский-Октябрьский избирательный округ №86,86,2016,,,сбор подписей избирателей
Могилевская область,Петрашова Ольга Владимировна,ж,1968,заместитель председателя Могилевского областного объединения профсоюзов,0,None,г.Могилев,Могилевский-Октябрьский избирательный округ №86,86,2016,,,"сбор подписей избирателей, трудовой коллектив"
Могилевская область,Алешков Борис Николаевич,м,1964,заместитель директора ОДО «Дижар»,0,Либерально-демократическая партия,г. Могилев,Могилевский-Октябрьский избирательный округ №86,86,2016,,,политическая партия
Могилевская область,Евсеева Инна Викторовна,ж,1961,технический работник частного производственного унитарного предприятия «БИККиК»,0,Белорусская социал-демократическая партия (Грамада),г.Могилев,Могилевский-Промышленный избирательный округ №87,87,2016,,,политическая партия
Могилевская область,Иваненко Александр Александрович,м,1985,директор учреждения «Центр социального обслуживания населения Октябрьского района г.Могилева»,0,None,г.Могилев,Могилевский-Промышленный избирательный округ №87,87,2016,,,"сбор подписей избирателей, трудовой коллектив"
Могилевская область,Смоляков Сергей Владимирович,м,1980,директор ООО «Адамант Корп»,0,Объединенная гражданская партия,г.Могилев,Могилевский-Промышленный избирательный округ №87,87,2016,,,политическая партия
Могилевская область,Соловьев Петр Александрович,м,1963,главный инженер – первый заместитель генерального директора ОАО «Могилевхимволокно»,0,None,г.Могилев,Могилевский-Промышленный избирательный округ №87,87,2016,,,"трудовой коллектив, сбор подписей избирателей"
Могилевская область,Ирхо Александр Ольгертович,м,1977,специалист по связям с общественностью социально-культурного учреждения «Центр инициатив»,0,Белорусская партия левых «Справедливый мир»,г.Могилев,Могилевский сельский избирательный округ №88,88,2016,,,политическая партия
Могилевская область,Какоренко Александр Анатольевич,м,1980,водитель коммунального унитарного автотранспортного предприятия учреждений здравоохранения,0,Белорусская патриотическая партия,"д.Сумароково, Могилевский район",Могилевский сельский избирательный округ №88,88,2016,,,политическая партия
Могилевская область,Люнтов Дмитрий Александрович,м,1983,ремесленник,0,Белорусская социал-демократическая партия (Грамада),г.Могилев,Могилевский сельский избирательный округ №88,88,2016,,,политическая партия
Могилевская область,Метелица Николай Михайлович,м,1968,специалист по продажам у индивидуального предпринимателя,0,Партия БНФ,г.п. Белыничи,Могилевский сельский избирательный округ №88,88,2016,,,политическая партия
Могилевская область,Тарасенко Наталья Эдуардовна,ж,1970,заместитель директора по воспитательной работе государственного учреждения образования «Кадинская средняя школа»,0,None,"д.Тараново, Могилевский район",Могилевский сельский избирательный округ №88,88,2016,2,,сбор подписей избирателей
Могилевская область,Хищенко Анатолий Петрович,м,1958,заместитель председателя Либерально-демократической партии,0,Либерально-демократическая партия,г.Минск,Могилевский сельский избирательный округ №88,88,2016,,,"сбор подписей избирателей, политическая партия, трудовой коллектив"
Могилевская область,Шанцев Владимир Иванович,м,1951,индивидуальный предприниматель,0,Объединенная гражданская партия,г.Могилев,Могилевский сельский избирательный округ №88,88,2016,,,политическая партия
Могилевская область,Богданович Александр Викторович,м,1982,тренер спортивной команды внутренних войск Министерства внутренних дел Республики Беларусь,0,None,г.Бобруйск,Осиповичский избирательный округ №89,89,2016,,,"сбор подписей избирателей, трудовой коллектив"
Могилевская область,Евменов Альберт Филиппович,м,1953,пенсионер,0,Партия БНФ,"р. п. Елизово, Осиповичский район",Осиповичский избирательный округ №89,89,2016,,,политическая партия
Могилевская область,Колтунов Николай Анисимович,м,1961,депутат Палаты представителей Национального собрания Республики Беларусь,1,None,г.Осиповичи,Осиповичский избирательный округ №89,89,2016,,,сбор подписей избирателей
Могилевская область,Рахманов Николай Васильевич,м,1981,мастер цеха по производству ООО «Техно Магнетик»,0,Белорусская партия левых «Справедливый мир»,г.Осиповичи,Осиповичский избирательный округ №89,89,2016,,,политическая партия
Могилевская область,Сьянова Александра Александровна,ж,1955,пенсионерка,0,Объединенная гражданская партия,г.Бобруйск,Осиповичский избирательный округ №89,89,2016,,,политическая партия
Могилевская область,Болдышевская Татьяна Ивановна,ж,1963,директор государственного учреждения образования «Средняя школа №1 г.п. Белыничи им. Н.И. Пашковского»,0,None,г.п. Белыничи,Шкловский избирательный округ №90,90,2016,,,сбор подписей избирателей
Могилевская область,Гоборов Дмитрий Дмитриевич,м,1962,помощник Президента Республики Беларусь – главный инспектор по Брестской области,0,None,г.Минск,Шкловский избирательный округ №90,90,2016,,,"сбор подписей избирателей, трудовой коллектив"
Могилевская область,Костусев Григорий Андреевич,м,1957,"заместитель генерального директора по маркетингу ООО «Объединенная Промышленная Компания», г.Санкт-Петербург, Российская федерация",0,Партия БНФ,г.Шклов,Шкловский избирательный округ №90,90,2016,,,политическая партия
Могилевская область,Севко Сергей Леонтьевич,м,1974,директор частного торгово-производственного унитарного предприятия «Оквес»,0,Либерально-демократическая партия,"д.Бруски, Могилевский район",Шкловский избирательный округ №90,90,2016,,,политическая партия
Минск,Бухвостов Александр Иванович,м,1944,председатель Свободного профсоюза металлистов,0,Белорусская партия левых «Справедливый мир»,г.Минск,Шабановский избирательный округ №91,91,2016,,,политическая партия
Минск,Ковальков Александр Федорович,м,1962,столяр-станочник деревообрабатывающих станков ЧУП «Двери ЛКА»,0,Объединенная гражданская партия,г.Минск,Шабановский избирательный округ №91,91,2016,,,политическая партия
Минск,Мешкуть Елена Васильевна,ж,1967,начальник цеха фасовки ОАО «Белбакалея»,0,Коммунистическая партия Беларуси,г.Минск,Шабановский избирательный округ №91,91,2016,,,политическая партия
Минск,Михно Игорь Сергеевич,м,1986,заместитель генерального директор ООО «СМУ-215»,0,Либерально-демократическая партия,г.Минск,Шабановский избирательный округ №91,91,2016,,,политическая партия
Минск,Нехайчик Оксана Владимировна,ж,1967,депутат Палаты представителей Национального собрания Республики Беларусь,1,None,г.Минск,Шабановский избирательный округ №91,91,2016,,,"сбор подписей избирателей, трудовой коллектив"
Минск,Жолнер Петр Петрович,м,1955,заместитель главного инженера филиала «Автобусный парк № 6» КУП «Минсктранс»,0,Коммунистическая партия Беларуси,г.Минск,Автозаводской избирательный округ №92,92,2016,,,политическая партия
Минск,Курсевич Валерий Викторович,м,1979,директор рессорного завода ОАО «МАЗ» - управляющая компания холдинга «БЕЛАВТОМАЗ»,0,None,г.Минск,Автозаводской избирательный округ №92,92,2016,,,"сбор подписей избирателей, трудовой коллектив"
Минск,Кушнер Инна Ивановна,ж,1981,заместитель директора по коммерческим вопросам маркетинга и сбыта частного строительного унитарного предприятия «АКТОГАЙ»,0,None,г.Минск,Автозаводской избирательный округ №92,92,2016,,,сбор подписей избирателей
Минск,Новиков Виктор Иванович,м,1952,врач-невролог УЗ «22-я городская поликлиника»,0,Белорусская партия левых «Справедливый мир»,"аг.Ратомка, Минский район",Автозаводской избирательный округ №92,92,2016,,,политическая партия
Минск,Рыбалтовский Денис Олегович,м,1986,генеральный директор ООО «СМУ-2015»,0,Либерально-демократическая партия,г.Минск,Автозаводской избирательный округ №92,92,2016,,,политическая партия
Минск,Янукевич Алексей Антонович,м,1976,председатель Партии БНФ,0,Партия БНФ,г.Минск,Автозаводской избирательный округ №92,92,2016,,,политическая партия
Минск,Авсиевич Николай Дмитриевич,м,1954,наладчик контрольно-измерительных приборов и автоматики ОАО «МАЗ» - управляющая компания холдинга «БЕЛАВТОМАЗ»,0,Партия БНФ,г.Минск,Васнецовский избирательный округ №93,93,2016,,,политическая партия
Минск,Бороденя Валерий Анатольевич,м,1972,депутат Палаты представителей Национального собрания Республики Беларусь,1,None,г.Минск,Васнецовский избирательный округ №93,93,2016,,,"сбор подписей избирателей, трудовой коллектив"
Минск,Гордиюк Денис Вячеславович,м,1986,директор ГУО «Средняя школа № 120 г.Минска»,0,Коммунистическая партия Беларуси,г.Минск,Васнецовский избирательный округ №93,93,2016,,,политическая партия
Минск,Журик Ярослав Сергеевич,м,1990,индивидуальный предприниматель,0,None,г.Минск,Васнецовский избирательный округ №93,93,2016,,,сбор подписей избирателей
Минск,Смоляков Артур Русланович,м,1993,электромонтер охранно-пожарной сигнализации КУП «Минский метрополитен»,0,Белорусская партия левых «Справедливый мир»,г.Минск,Васнецовский избирательный округ №93,93,2016,,,политическая партия
Минск,Тихоненко Денис Александрович,м,1974,временно не работающий,0,Объединенная гражданская партия,г.Минск,Васнецовский избирательный округ №93,93,2016,,,политическая партия
Минск,Харлап Дмитрий Сергеевич,м,1984,главный бухгалтер ООО «СМУ-215»; специалист по продажам ООО «Селена Косметик»,0,Либерально-демократическая партия,г.Минск,Васнецовский избирательный округ №93,93,2016,,,политическая партия
Минск,Бухарцева Елена Николаевна,ж,1971,заведующий ГУО «Ясли-сад № 137 г.Минска»,0,Коммунистическая партия Беларуси,г.Минск,Свислочский избирательный округ №94,94,2016,,,"сбор подписей избирателей, политическая партия"
Минск,Воронецкий Валерий Иосифович,м,1963,Чрезвычайный и Полномочный Посол Республики Беларусь в Австрийской Республике и в Республике Хорватия по совместительству; Постоянный представитель Республики Беларусь при международных организациях в Вене; Постоянный представитель Республики Беларусь при ОБСЕ,0,None,г.Минск,Свислочский избирательный округ №94,94,2016,,,трудовой коллектив
Минск,Гайдукевич Олег Сергеевич,м,1977,первый заместитель Председателя Либерально-демократической партии Беларуси,0,Либерально-демократическая партия,г.Минск,Свислочский избирательный округ №94,94,2016,,,политическая партия
Минск,Иванов Андрей Аркадьевич,м,1968,старший преподаватель Института бизнеса и менеджмента технологий БГУ,0,None,г.Минск,Свислочский избирательный округ №94,94,2016,,,сбор подписей избирателей
Минск,Крупейченко Максим Андреевич,м,1990,директор ООО «МЕТАЛЛОПТСБЫТ»,0,None,г.Минск,Свислочский избирательный округ №94,94,2016,,,сбор подписей избирателей
Минск,Новосяд Владимир Владимирович,м,1968,директор информационно-практического учреждения «Эффективное управление зданиями»,0,None,г.Минск,Свислочский избирательный округ №94,94,2016,,,сбор подписей избирателей
Минск,Хащеватский Юрий Иосифович,м,1947,пенсионер,0,Объединенная гражданская партия,г.Минск,Свислочский избирательный округ №94,94,2016,,,политическая партия
Минск,Ладутько Владимир Леонидович,м,1970,директор ЧПТУП «Владтрансавто»,0,Либерально-демократическая партия,г.Минск,Купаловский избирательный округ №95,95,2016,,,политическая партия
Минск,Панасевич Вадим Владимирович,м,1989,заместитель директора ГУО «Средняя школа № 118 г.Минска»,0,None,г.Минск,Купаловский избирательный округ №95,95,2016,,,трудовой коллектив
Минск,Толстыко Александр Владимирович,м,1973,временно не работающий,0,Партия БНФ,"пгт Кривичи, Мядельский район, Минская область",Купаловский избирательный округ №95,95,2016,,,"сбор подписей избирателей, политическая партия"
Минск,Сайганова Татьяна Ивановна,ж,1970,заместитель генерального директора по производству СОАО «Коммунарка»,0,Белорусская патриотическая партия,г.Минск,Купаловский избирательный округ №95,95,2016,,,политическая партия
Минск,Фурс Руслан Николаевич,м,1979,заместитель директора филиала «Агентство Минсктранс» КУП «Минсктранс»,0,Коммунистическая партия Беларуси,г.Минск,Купаловский избирательный округ №95,95,2016,,,политическая партия
Минск,Климович Наталья Анатольевна,ж,1963,депутат Палаты представителей Национального собрания Республики Беларусь,1,Коммунистическая партия Беларуси,г.Минск,Чкаловский избирательный округ №96,96,2016,,,"сбор подписей избирателей, политическая партия"
Минск,Ковчуго Екатерина Ивановна,ж,1979,директор ООО «Анкорес-электро»,0,Либерально-демократическая партия,г.Минск,Чкаловский избирательный округ №96,96,2016,,,политическая партия
Минск,Малаш Михаил Анатольевич,м,1977,торговый представитель ЧУП «Белмебельпроект»,0,Белорусская патриотическая партия,г.Минск,Чкаловский избирательный округ №96,96,2016,,,политическая партия
Минск,Наглин Никита Викторович,м,1985,техник-электроник СООО «Волшебный остров»,0,Партия БНФ,"г.Березино, Минская область",Чкаловский избирательный округ №96,96,2016,,,политическая партия
Минск,Скребец Сергей Николаевич,м,1963,осуществляет уход за нетрудоспособным гражданином,0,Объединенная гражданская партия,г.Минск,Чкаловский избирательный округ №96,96,2016,,,политическая партия
Минск,Токарев Александр Алексеевич,м,1974,директор УП «Зеленстрой Октябрьского района г.Минска»,0,None,г.Минск,Чкаловский избирательный округ №96,96,2016,,,трудовой коллектив
Минск,Трусов Олег Анатольевич,м,1954,доцент кафедры истории Беларуси и музееведения УО «Белорусский государственный университет культуры и искусств»,0,Белорусская социал-демократическая партия (Грамада),г.Минск,Чкаловский избирательный округ №96,96,2016,,,политическая партия
Минск,Дрожжа Александр Сергеевич,м,1980,начальник станции Минск-Пассажирский УП «Минское отделение БЖД»,0,None,г.Минск,Октябрьский избирательный округ №97,97,2016,,,сбор подписей избирателей
Минск,Канопацкая Анна Анатольевна,ж,1976,директор ООО «Гринрей»,0,Объединенная гражданская партия,г.Минск,Октябрьский избирательный округ №97,97,2016,,,политическая партия
Минск,Клинцов Валерий Радиславович,м,1983,директор ЧТПУП «Сатиус»,0,Белорусская патриотическая партия,"д.Котяги, Минский район",Октябрьский избирательный округ №97,97,2016,,,политическая партия
Минск,Короткевич Татьяна Николаевна,ж,1977,директор социального учреждения «Семейная площадка»,0,None,г.Минск,Октябрьский избирательный округ №97,97,2016,,,сбор подписей избирателей
Минск,Макаров Евгений Николаевич,м,1989,инженер-технолог ОАО «Интеграл» - управляющая компания холдинга «Интеграл»,0,Белорусская партия левых «Справедливый мир»,г.Минск,Октябрьский избирательный округ №97,97,2016,,,политическая партия
Минск,Монтач Константин Сергеевич,м,1990,"заместитель главного инженера – начальник отдела охраны труда, окружающей среды и пожарной безопасности ОАО «Минский завод гражданской авиации № 407»",0,Коммунистическая партия Беларуси,"д.Боровляны, Минский район",Октябрьский избирательный округ №97,97,2016,,,политическая партия
Минск,Козлов Евгений Анатольевич,м,1983,старший преподаватель географического факультета БГУ,0,Либерально-демократическая партия,г.Минск,Юго-Западный избирательный округ №98,98,2016,,,политическая партия
Минск,Комаровский Игорь Сергеевич,м,1971,директор ОАО «Минский вагоноремонтный завод»,0,Республиканская партия труда и справедливости,г.Минск,Юго-Западный избирательный округ №98,98,2016,,,"сбор подписей избирателей, трудовой коллектив, политическая партия"
Минск,Реут Дмитрий Леонидович,м,1993,временно не работает,0,Коммунистическая партия Беларуси,г.Минск,Юго-Западный избирательный округ №98,98,2016,,,политическая партия
Минск,Стефанович Павел Павлович,м,1990,студент факультета философии и социальных наук БГУ,0,Объединенная гражданская партия,г.Минск,Юго-Западный избирательный округ №98,98,2016,,,политическая партия
Минск,Акалович Леонид Александрович,м,1939,пенсионер,0,Партия БНФ,г.Минск,Грушевский избирательный округ №99,99,2016,,,политическая партия
Минск,Борисов Петр Семенович,м,1942,пенсионер,0,Объединенная гражданская партия,г.Минск,Грушевский избирательный округ №99,99,2016,,,политическая партия
Минск,Бурак Дмитрий Борисович,м,1980,директор ОДО «ВентСпецМонтаж»,0,Либерально-демократическая партия,г.Минск,Грушевский избирательный округ №99,99,2016,,,политическая партия
Минск,Макарина-Кибак Людмила Эдуардовна,ж,1967,директор ГУ «Республиканский научно-практический центр оториноларингологии»,0,None,г.Минск,Грушевский избирательный округ №99,99,2016,,,"сбор подписей избирателей, трудовой коллектив"
Минск,Талецкий Сергей Валентинович,м,1961,заместитель директора КУДП «Управление капитального строительства «Запад»,0,Республиканская партия труда и справедливости,г.Минск,Грушевский избирательный округ №99,99,2016,,,политическая партия
Минск,Авхимович Каролина Леонидовна,ж,1986,заместитель директора по работе с клиентами ООО «Флай-комп»,0,Либерально-демократическая партия,Минский район д.Закружка,Есенинский избирательный округ №100,100,2016,,,политическая партия
Минск,Гайдук Оксана Вячеславовна,ж,1974,первый заместитель генерального директор ГПО «Горремавтодор Мингорисполкома»,0,Республиканская партия труда и справедливости,г.Минск,Есенинский избирательный округ №100,100,2016,,,"сбор подписей избирателей, политическая партия"
Минск,Мелешкевич Юрий Викторович,м,1982,директор ООО «Куфэрак падарожжаў»,0,Партия БНФ,г.Минск,Есенинский избирательный округ №100,100,2016,,,политическая партия
Минск,Тачкин Вадим Александрович,м,1975,директор ООО «Вива Капитал»,0,Белорусская патриотическая партия,г.Минск,Есенинский избирательный округ №100,100,2016,,,политическая партия
Минск,Толкач Алла Валентиновна,ж,1974,директор частного унитарного предприятия по оказанию услуг «Недвижимость Юнайтед»,0,None,г.Минск,Есенинский избирательный округ №100,100,2016,,,сбор подписей избирателей
Минск,Круглик Юрий Викторович,м,1981,директор ГУО «Средняя школа № 56 г.Минска»,0,Коммунистическая партия Беларуси,г.Минск,Сухаревский избирательный округ №101,101,2016,,,"сбор подписей избирателей, политическая партия"
Минск,Савченко Александр Алексеевич,м,1966,заместитель директора по АХЧ ГУ «Партизанский физкультурно-оздоровительный центр»,0,Либерально-демократическая партия,г.Минск,Сухаревский избирательный округ №101,101,2016,,,политическая партия
Минск,Старовойтова Анна Валентиновна,ж,1966,директор ГУО «Гимназия № 31 г.Минска»,0,None,г.Минск,Сухаревский избирательный округ №101,101,2016,,,"сбор подписей избирателей, трудовой коллектив"
Минск,Демидович Денис Викторович,м,1985,начальник электросилового цеха ОАО «Минский домостроительный комбинат»,0,Республиканская партия труда и справедливости,г.Минск,Каменногорский избирательный округ №102,102,2016,,,политическая партия
Минск,Ковалев Андрей Федорович,м,1978,директор ООО «Конгер»,0,Белорусская патриотическая партия,г.Минск,Каменногорский избирательный округ №102,102,2016,,,политическая партия
Минск,Кубракова Людмила Петровна,ж,1970,депутат Палаты представителей Национального собрания Республики Беларусь,1,Коммунистическая партия Беларуси,г.Минск,Каменногорский избирательный округ №102,102,2016,,,"сбор подписей избирателей, трудовой коллектив, политическая партия"
Минск,Сидоров Александр Владимирович,м,1990,инженер жилищно-коммунального управления ОАО «Стройтрест № 7»,0,Либерально-демократическая партия,г.Минск,Каменногорский избирательный округ №102,102,2016,,,политическая партия
Минск,Усинович Татьяна Иосифовна,ж,1985,лаборант БГУ,0,Объединенная гражданская партия,г.Минск,Каменногорский избирательный округ №102,102,2016,,,политическая партия
Минск,Шелюта Сергей Викторович,м,1976,"директор ОО «Физкультурно-спортивный клуб «Олимпик», старший тренер-преподаватель учреждения «Минская СДЮШОР № 2 БФСО «Динамо»",0,None,г.Минск,Каменногорский избирательный округ №102,102,2016,,,сбор подписей избирателей
Минск,Ковалькова Ольга Александровна,ж,1984,главный бухгалтер ЖСПК № 791,0,Объединенная гражданская партия,г.Минск,Домбровский избирательный округ №103,103,2016,,,политическая партия
Минск,Корчагина Наталья Александровна,ж,1977,инженер 2 категории Минского областного управления Департамента охраны МВД Республики Беларусь,0,Белорусская патриотическая партия,г.Минск,Домбровский избирательный округ №103,103,2016,,,политическая партия
Минск,Лукашевич Надежда Владимировна,ж,1976,директор магазина № 28 ОАО «Азарэнне»,0,Республиканская партия труда и справедливости,г.Минск,Домбровский избирательный округ №103,103,2016,,,политическая партия
Минск,Мисевец Виталий Григорьевич,м,1968,председатель Фрунзенской районной организации г.Минска РОО «Белая Русь»,0,Коммунистическая партия Беларуси,г.Минск,Домбровский избирательный округ №103,103,2016,,,"сбор подписей избирателей, трудовой коллектив, политическая партия"
Минск,Островский Василий Владимирович,м,1954,директор ЧТТУП «ОстКом-Одигитрия»,0,Партия БНФ,г.Минск,Домбровский избирательный округ №103,103,2016,,,политическая партия
Минск,Чернюк Артем Олегович,м,1988,мастер УП «ЖРЭО № 1 Фрунзенского района г.Минска»,0,Либерально-демократическая партия,г.Минск,Домбровский избирательный округ №103,103,2016,,,политическая партия
